#TYPE Selected.System.Management.Automation.PSCustomObject
"Title";"Link"
"Conversation BRK2276 - Understand the impact of the future of SharePoint in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2276-Understand-the-impact-of-the-future-of-SharePoint/m-p/10297#M315"
"Conversation BRK2277 - Learn about Office 365 Groups and how to use them in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2277-Learn-about-Office-365-Groups-and-how-to-use-them/m-p/10298#M316"
"Conversation BRK3311 - Dive into Microsoft Flow, create automated workflows between your favorite apps &amp; services in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3311-Dive-into-Microsoft-Flow-create-automated-workflows/m-p/10299#M317"
"Conversation BRK2278 - Meetup: Use Microsoft technologies to real world IoT scenario in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2278-Meetup-Use-Microsoft-technologies-to-real-world-IoT/m-p/10300#M318"
"Conversation BRK2279 - Meetup: security and compliance in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2279-Meetup-security-and-compliance/m-p/10301#M319"
"Conversation BRK2280 - Meetup: Office 365 Developers in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2280-Meetup-Office-365-Developers/m-p/10303#M320"
"Conversation BRK2281 - Meetup: user experience design for SharePoint in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2281-Meetup-user-experience-design-for-SharePoint/m-p/10304#M321"
"Conversation BRK2282 - Sell and manage change: the art and science in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2282-Sell-and-manage-change-the-art-and-science/m-p/10305#M322"
"Conversation BRK2283 - Accelerate your transition from traditional IT to the Cloud in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2283-Accelerate-your-transition-from-traditional-IT-to-the/m-p/10306#M323"
"Conversation BRK3312 - Explore Microsoft devices behind-the-scenes with our engineers in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3312-Explore-Microsoft-devices-behind-the-scenes-with-our/m-p/10307#M324"
"Conversation BRK2284 - Create new tools in Dynamics CRM 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2284-Create-new-tools-in-Dynamics-CRM-2016/m-p/10308#M325"
"Conversation BRK2285 - Accelerate digital transformation success: how NBCU established SharePoint as an Enterpris in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2285-Accelerate-digital-transformation-success-how-NBCU/m-p/10309#M326"
"Conversation BRK2286 - Manage Microsoft Azure Service Fabric Applications on Public and Private Cloud in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2286-Manage-Microsoft-Azure-Service-Fabric-Applications-on/m-p/10310#M327"
"Conversation BRK3313 - Unravel and harness Windows Server 2016 for private and hybrid cloud solutions in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3313-Unravel-and-harness-Windows-Server-2016-for-private-and/m-p/10311#M328"
"Conversation BRK2288 - Collaborate with Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2288-Collaborate-with-Microsoft-Office-365/m-p/10312#M329"
"Conversation BRK2290 - Move your data to Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2290-Move-your-data-to-Microsoft-Office-365/m-p/10313#M330"
"Conversation BRK3314 - Build and operate a software-defined datacenter in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3314-Build-and-operate-a-software-defined-datacenter/m-p/10314#M331"
"Conversation BRK2291 - Learn from experience: Hear first-hand how Maersk is securing their Azure migration in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2291-Learn-from-experience-Hear-first-hand-how-Maersk-is/m-p/10315#M332"
"Conversation BRK2293 - Mitigate datacenter security threats with guided investigation using Operations Management in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK2293-Mitigate-datacenter-security-threats-with-guided/m-p/10316#M333"
"Conversation BRK3315 - Dive into the Microsoft Common Data Model in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3315-Dive-into-the-Microsoft-Common-Data-Model/m-p/10318#M334"
"Conversation BRK3316 - Explore Sysinternals primer ??? Ignite 2016 edition in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3316-Explore-Sysinternals-primer-Ignite-2016-edition/m-p/10319#M335"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3319 - The Path to Containerization ??? transforming workloads into containers in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3319-The-Path-to-Containerization-transforming-workloads-into/m-p/10321#M337"
"Conversation BRK3001 - Explore the ultimate field guide to Microsoft Office 365 Groups in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3001-Explore-the-ultimate-field-guide-to-Microsoft-Office-365/m-p/10322#M338"
"Conversation BRK3320 - Meetup: Springboard from business intelligence to business analytics in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3320-Meetup-Springboard-from-business-intelligence-to/m-p/10323#M339"
"Conversation BRK3002 - Deploy Microsoft Office 365 Client using Configuration Manager in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3002-Deploy-Microsoft-Office-365-Client-using-Configuration/m-p/10324#M340"
"Conversation BRK3003 - Collaborate outside the firewall with Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3003-Collaborate-outside-the-firewall-with-Microsoft-Office/m-p/10325#M341"
"Conversation BRK3321 - Deliver &quot;everything built-in&quot; ??? building the optimal platform for success in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3321-Deliver-quot-everything-built-in-quot-building-the/m-p/10326#M342"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3005 - Transform knowledge management and collaboration with Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3005-Transform-knowledge-management-and-collaboration-with/m-p/10328#M344"
"Conversation BRK3322 - Improve solution readiness with the new Task Recording feature in Dynamics AX in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3322-Improve-solution-readiness-with-the-new-Task-Recording/m-p/10329#M345"
"Conversation BRK3006 - Deploy and manage Office in complex scenarios with Configuration Manager in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3006-Deploy-and-manage-Office-in-complex-scenarios-with/m-p/10330#M346"
"Conversation BRK3324 - Improve user productivity in the Microsoft Dynamics AX web client in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3324-Improve-user-productivity-in-the-Microsoft-Dynamics-AX/m-p/10332#M347"
"Conversation BRK3007 - Investigate tools and techniques for Exchange Performance Troubleshooting in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3007-Investigate-tools-and-techniques-for-Exchange/m-p/10333#M348"
"Conversation BRK3008 - Manage projects and portfolios in the cloud in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3008-Manage-projects-and-portfolios-in-the-cloud/m-p/10334#M349"
"Conversation BRK3326 - Dive into PowerApps, building apps that mean business without writing code in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3326-Dive-into-PowerApps-building-apps-that-mean-business/m-p/10335#M350"
"Conversation BRK3009 - Review Project Online deployment best practices in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3009-Review-Project-Online-deployment-best-practices/m-p/10336#M351"
"Conversation BRK3327 - Dive deep in the Microsoft Azure Stack IaaS (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3327-Dive-deep-in-the-Microsoft-Azure-Stack-IaaS-Microsoft/m-p/10338#M352"
"Conversation BRK3010 - Satisfy custom needs with Microsoft Project Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3010-Satisfy-custom-needs-with-Microsoft-Project-Online/m-p/10339#M353"
"Conversation BRK3011 - Create powerful reports in Microsoft Project Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3011-Create-powerful-reports-in-Microsoft-Project-Online/m-p/10340#M354"
"Conversation BRK3012 - Enhance Windows 10 security and management with ConfigMgr, Intune, and new cloud services in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3012-Enhance-Windows-10-security-and-management-with/m-p/10341#M355"
"Conversation BRK3328 - Assess security posture of your datacenter in 1 hour using Operations Management Suite in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3328-Assess-security-posture-of-your-datacenter-in-1-hour/m-p/10342#M356"
"Conversation BRK3013 - Dive deep into advanced Data Visualization with Visio (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3013-Dive-deep-into-advanced-Data-Visualization-with-Visio/m-p/10343#M357"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3015 - Reduce costs and challenges with Office 365 eDiscovery and Analytics in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3015-Reduce-costs-and-challenges-with-Office-365-eDiscovery/m-p/10345#M359"
"Conversation BRK4000 - Review ExpressRoute for Office 365 configuration (routing, proxy and network security) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4000-Review-ExpressRoute-for-Office-365-configuration-routing/m-p/10346#M360"
"Conversation BRK3016 - Take control of your data with intelligent data governance in Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3016-Take-control-of-your-data-with-intelligent-data/m-p/10347#M361"
"Conversation BRK3017 - Monitor and investigate actions taken on your data with Office 365 Auditing and Insights in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3017-Monitor-and-investigate-actions-taken-on-your-data-with/m-p/10348#M362"
"Conversation BRK3018 - Take control of your security and compliance with Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3018-Take-control-of-your-security-and-compliance-with-Office/m-p/10349#M363"
"Conversation BRK4001 - Customize and tune Microsoft Office 365 Data Loss Prevention in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4001-Customize-and-tune-Microsoft-Office-365-Data-Loss/m-p/10350#M364"
"Conversation BRK3019 - Manage Microsoft Office 365 Groups in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3019-Manage-Microsoft-Office-365-Groups/m-p/10351#M365"
"Conversation BRK3021 - Protect your sensitive information with Office 365 Data Loss Prevention in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3021-Protect-your-sensitive-information-with-Office-365-Data/m-p/10352#M366"
"Conversation BRK1039 - Boost productivity with the Salesforce and Microsoft partnership in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK1039-Boost-productivity-with-the-Salesforce-and-Microsoft/m-p/10353#M367"
"Conversation BRK3022 - Challenge cloud encryption myths and learn about Office 365 BYOK plans in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3022-Challenge-cloud-encryption-myths-and-learn-about-Office/m-p/10354#M368"
"Conversation BRK3023 - Understand how Microsoft protects you against Spoof, Phish, Malware, and Spam emails in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3023-Understand-how-Microsoft-protects-you-against-Spoof/m-p/10355#M369"
"Conversation BRK3024 - Build security and compliance solutions using Office 365 security and compliance APIs in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3024-Build-security-and-compliance-solutions-using-Office-365/m-p/10356#M370"
"Conversation BRK3025 - Learn best practices for customizing and branding SharePoint Team Sites in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3025-Learn-best-practices-for-customizing-and-branding/m-p/10357#M371"
"Conversation BRK3026 - Learn how to build a fast, responsive SharePoint portal in SharePoint Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3026-Learn-how-to-build-a-fast-responsive-SharePoint-portal/m-p/10358#M372"
"Conversation BRK3027 - Learn best practices for creating and managing SharePoint Site Templates in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3027-Learn-best-practices-for-creating-and-managing/m-p/10359#M373"
"Conversation BRK3028 - Learn best practices for managing and administering SharePoint Online and OneDrive for Bus in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3028-Learn-best-practices-for-managing-and-administering/m-p/10360#M374"
"Conversation BRK4003 - Discover Microsoft browser security and compatibility internals in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4003-Discover-Microsoft-browser-security-and-compatibility/m-p/10361#M375"
"Conversation BRK3030 - Review ColumnStore Index in SQL Server 2016 and Azure SQL Database in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3030-Review-ColumnStore-Index-in-SQL-Server-2016-and-Azure/m-p/10362#M376"
"Conversation BRK4004 - Troubleshoot new Skype for Business offerings in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4004-Troubleshoot-new-Skype-for-Business-offerings/m-p/10363#M377"
"Conversation BRK3031 - Peek behind the scenes of running and building SharePoint Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3031-Peek-behind-the-scenes-of-running-and-building/m-p/10364#M378"
"Conversation BRK3032 - Learn how SharePoint safeguards your data in the cloud in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3032-Learn-how-SharePoint-safeguards-your-data-in-the-cloud/m-p/10365#M379"
"Conversation BRK4005 - Configure Skype for Business for Skype Room Systems, Project Rigel and Surface Hub in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4005-Configure-Skype-for-Business-for-Skype-Room-Systems/m-p/10366#M380"
"Conversation BRK3033 - Dive into Microsoft SharePoint Server 2016 Upgrade and Migration in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3033-Dive-into-Microsoft-SharePoint-Server-2016-Upgrade-and/m-p/10367#M381"
"Conversation BRK3034 - Empower discovery in SharePoint 2013/2016 with Delve and the Office Graph in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3034-Empower-discovery-in-SharePoint-2013-2016-with-Delve-and/m-p/10368#M382"
"Conversation BRK3035 - Deploy and provision best practices with Microsoft SharePoint Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3035-Deploy-and-provision-best-practices-with-Microsoft/m-p/10370#M383"
"Conversation BRK3036 - Get started with data security and compliance in SharePoint Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3036-Get-started-with-data-security-and-compliance-in/m-p/10371#M384"
"Conversation BRK3037 - Get started with SharePoint Server 2016 in Microsoft Azure IaaS in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3037-Get-started-with-SharePoint-Server-2016-in-Microsoft/m-p/10372#M385"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3039 - Get started with User Profile Service Provisioning in SharePoint Server 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3039-Get-started-with-User-Profile-Service-Provisioning-in/m-p/10375#M387"
"Conversation BRK4006 - Use GPUs in Azure for visualization and compute in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4006-Use-GPUs-in-Azure-for-visualization-and-compute/m-p/10376#M388"
"Conversation BRK3040 - Own your data with next generation access control technology in Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3040-Own-your-data-with-next-generation-access-control/m-p/10377#M389"
"Conversation BRK3041 - Gain customer trust through transparency with Service Assurance in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3041-Gain-customer-trust-through-transparency-with-Service/m-p/10378#M390"
"Conversation BRK3042 - Migrate and disaster recover Azure workloads using Operations Management Suite in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3042-Migrate-and-disaster-recover-Azure-workloads-using/m-p/10379#M391"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3043 - Upgrade to Microsoft SQL Server 2016: it just runs faster in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3043-Upgrade-to-Microsoft-SQL-Server-2016-it-just-runs-faster/m-p/10381#M393"
"Conversation BRK3044 - Integrate line of business services and processes with Outlook on Windows, Mac and web in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3044-Integrate-line-of-business-services-and-processes-with/m-p/10382#M394"
"Conversation BRK3045 - Use Microsoft Graph to reach users on hybrid Exchange 2016 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3045-Use-Microsoft-Graph-to-reach-users-on-hybrid-Exchange/m-p/10383#M395"
"Conversation BRK3046 - Build intelligent line-of-business applications leveraging the Outlook REST APIs in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3046-Build-intelligent-line-of-business-applications/m-p/10384#M396"
"Conversation BRK3047 - Secure Tier 2: hardening workstations and retiring technical debt in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3047-Secure-Tier-2-hardening-workstations-and-retiring/m-p/10385#M397"
"Conversation BRK4008 - Dive deep into Azure Container Service in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4008-Dive-deep-into-Azure-Container-Service/m-p/10386#M398"
"Conversation BRK3048 - Get under the hood of Skype for Business PSTN conferencing in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3048-Get-under-the-hood-of-Skype-for-Business-PSTN/m-p/10387#M399"
"Conversation THR2059 - So you found an Office 365 DLP violation...now what? (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2059-So-you-found-an-Office-365-DLP-violation-now-what/m-p/10388#M400"
"Conversation BRK3049 - Manage Skype for Business with a single pane of glass - IT Pro Tools in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3049-Manage-Skype-for-Business-with-a-single-pane-of-glass-IT/m-p/10389#M401"
"Conversation BRK4011 - Deploy ExpressRoute for Skype in Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4011-Deploy-ExpressRoute-for-Skype-in-Microsoft-Office-365/m-p/10390#M402"
"Conversation BRK3050 - Troubleshoot operations with Skype Call Quality Management in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3050-Troubleshoot-operations-with-Skype-Call-Quality/m-p/10391#M403"
"Conversation BRK3051 - Manage policy in Skype for Business Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3051-Manage-policy-in-Skype-for-Business-Online/m-p/10392#M404"
"Conversation BRK4012 - Dive Deep on Skpe Web SDK &amp; Skype for Business App SDK: Build apps across Web, IOS &amp; Andro in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4012-Dive-Deep-on-Skpe-Web-SDK-amp-Skype-for-Business-App-SDK/m-p/10393#M405"
"Conversation BRK3053 - Understand the mysteries of Dial Plans and Voice Routes in Skype for Business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3053-Understand-the-mysteries-of-Dial-Plans-and-Voice-Routes/m-p/10394#M406"
"Conversation BRK3054 - Plan for Skype for Business cloud connectivity with Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3054-Plan-for-Skype-for-Business-cloud-connectivity-with/m-p/10395#M407"
"Conversation BRK4013 - Dive Deep on the new Trusted Application API for Skype for Business Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4013-Dive-Deep-on-the-new-Trusted-Application-API-for-Skype/m-p/10396#M408"
"Conversation BRK3055 - Plan and deploy Skype for Business Voice Devices in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3055-Plan-and-deploy-Skype-for-Business-Voice-Devices/m-p/10397#M409"
"Conversation BRK3056 - Plan for call management with Skype for Business Cloud PBX in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3056-Plan-for-call-management-with-Skype-for-Business-Cloud/m-p/10398#M410"
"Conversation THR2060 - Dear Office 365 - I Need Backup (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2060-Dear-Office-365-I-Need-Backup-Microsoft-Ignite-2016/m-p/10399#M411"
"Resource Not Found";"/gxcuf89792/rss/message"
"Conversation BRK3057 - Manage mobility with MDM and Skype for Business in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK3057-Manage-mobility-with-MDM-and-Skype-for-Business/m-p/10401#M413"
"Conversation BRK4015 - Build Client-side web parts for Microsoft SharePoint in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4015-Build-Client-side-web-parts-for-Microsoft-SharePoint/m-p/10402#M414"
"Conversation BRK4016 - Access SharePoint files and lists using SharePoint API in Microsoft Graph API in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4016-Access-SharePoint-files-and-lists-using-SharePoint-API/m-p/10403#M415"
"Conversation BRK4017 - Dig into terabytes of your application logs with ad-hoc queries in Application Insights in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4017-Dig-into-terabytes-of-your-application-logs-with-ad-hoc/m-p/10404#M416"
"Conversation BRK4018 - Fix web app compatibility with Enterprise Mode in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4018-Fix-web-app-compatibility-with-Enterprise-Mode/m-p/10405#M417"
"Conversation BRK4019 - Dive into Microsoft Azure Stack Architecture in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4019-Dive-into-Microsoft-Azure-Stack-Architecture/m-p/10406#M418"
"Conversation BRK4021 - Discover Windows 10 Internals in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4021-Discover-Windows-10-Internals/m-p/10407#M419"
"Conversation BRK4022 - Dig deeply into BranchCache: learning from the experts in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4022-Dig-deeply-into-BranchCache-learning-from-the-experts/m-p/10408#M420"
"Conversation BRK4023 - Learn about Windows 10 deployment from the experts in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/BRK4023-Learn-about-Windows-10-deployment-from-the-experts/m-p/10409#M421"
"Conversation THR2061 - Simplify and enhance Windows and Azure heterogeneous data management (MSFT Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2061-Simplify-and-enhance-Windows-and-Azure-heterogeneous/m-p/10410#M422"
"Conversation THR2062 - Secure with SCCM: catch, patch, match (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2062-Secure-with-SCCM-catch-patch-match-Microsoft-Ignite-2016/m-p/10411#M423"
"Conversation THR2063 - Take a new look at cyber security and resiliency - ground to cloud (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2063-Take-a-new-look-at-cyber-security-and-resiliency-ground/m-p/10412#M424"
"Conversation THR2064 - Protect your applications, access and network with F5 and Azure (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2064-Protect-your-applications-access-and-network-with-F5-and/m-p/10413#M425"
"Conversation THR2065 - Extend Skype collaboration to meeting rooms and beyond (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2065-Extend-Skype-collaboration-to-meeting-rooms-and-beyond/m-p/10415#M426"
"Conversation THR2066 - Make history with three words: Windows ??? VDI ??? Cloud (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2066-Make-history-with-three-words-Windows-VDI-Cloud/m-p/10416#M427"
"Conversation THR2067 - Transform your presentation from boring to effective: live demo (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2067-Transform-your-presentation-from-boring-to-effective/m-p/10417#M428"
"Conversation THR2068 - See 5 project workflows you need to have in Microsoft Project Online in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2068-See-5-project-workflows-you-need-to-have-in-Microsoft/m-p/10418#M429"
"Conversation THR2069 - Gain control of mobile apps and data in just 10 minutes with Intune and EMS (MS Ignite'16) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2069-Gain-control-of-mobile-apps-and-data-in-just-10-minutes/m-p/10419#M430"
"Conversation THR2070 - Learn 3 essential tips for user adoption of Microsoft SharePoint and Microsoft Office 365 in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2070-Learn-3-essential-tips-for-user-adoption-of-Microsoft/m-p/10420#M431"
"Conversation THR2071 - See Sway: a new world for your IT presentations (Microsoft Ignite 2016) in Microsoft Ignite Content";"https://techcommunity.microsoft.com/t5/Microsoft-Ignite-Content/THR2071-See-Sway-a-new-world-for-your-IT-presentations-Microsoft/m-p/10422#M432"
